startupId,startupName,dippNumber,dippRecognitionStatus,cin,stage,city,state,industry,sectors,website,email,phone,linkedInUrl,profileStatus,diagnostic_website_status,diagnostic_action
64537face4b0af7362cab70a,RE-VAHAAN RECYCLERS PRIVATE LIMITED,DIPP131834,RECOGNISED,U46699MH2023PTC398977,Prototype,Nagpur,Maharashtra,Waste Management,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64524f1ce4b0af7362ca719b,SHAAN TRASH MANAGEMENT PRIVATE LIMITED,DIPP133131,RECOGNISED,U46699MH2023PTC401972,Prototype,Nagpur,Maharashtra,Waste Management,Others,,,,,OK,No website in master,Web-search for official website and public contacts
644b74e9e4b04d6c194aa0bf,ASKSHETI UTPADAN PRODUCER COMPANY LIMITED,DIPP157245,RECOGNISED,U01100MH2021PTC365723,Prototype,Nagpur,Maharashtra,Agriculture,Others,,,,,OK,No website in master,Web-search for official website and public contacts
644ac7a8e4b04d6c194a7212,ANZ GASTRONOMICS PRIVATE LIMITED,DIPP132234,RECOGNISED,U10104MH2023PTC400828,Prototype,Nagpur,Maharashtra,Food & Beverages,Food Technology/Food Delivery,,,,,OK,No website in master,Web-search for official website and public contacts
644a3930e4b04d6c194a31aa,CALYCO PRODUCTS PRIVATE LIMITED,DIPP132908,RECOGNISED,U46620MH2023PTC401442,Prototype,Nagpur,Maharashtra,Chemicals,Others,,,,,OK,No website in master,Web-search for official website and public contacts
644a0d6be4b04d6c194a0ed7,VIHAAN SPACETECH PRIVATE LIMITED,DIPP133409,RECOGNISED,U35999PN2023PTC218033,Prototype,Nagpur,Maharashtra,Aeronautics Aerospace & Defence,Aviation & Others,,,,,OK,No website in master,Web-search for official website and public contacts
64411df1e4b00774939cb7a2,SHIVANKAR VENTURES LLP,DIPP130362,RECOGNISED,ACA-3213,Prototype,Nagpur,Maharashtra,Food & Beverages,Food Processing,,,,,OK,No website in master,Web-search for official website and public contacts
644109b0e4b00774939cad3f,AVYUKT CREATIONS PRIVATE LIMITED,DIPP133730,RECOGNISED,U20237MH2023PTC398791,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,,,,,OK,No website in master,Web-search for official website and public contacts
643f97f6e4b00774939961b7,PROMEDIX PHARMACY PRIVATE LIMITED,DIPP130073,RECOGNISED,U24299MH2022PTC395525,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Pharmaceutical,,,,,OK,No website in master,Web-search for official website and public contacts
643f9573e4b00774939959ca,NMSD CONSULTANCY SERVICES LLP,DIPP131562,RECOGNISED,ACA-4913,Prototype,Nagpur,Maharashtra,Human Resources,Recruitment Jobs,,,,,OK,No website in master,Web-search for official website and public contacts
643f8a01e4b0077493992edf,MUNESHWAR SEEDS PRIVATE LIMITED,DIPP130135,RECOGNISED,U01110MH2021PTC360330,Prototype,Nagpur,Maharashtra,Agriculture,Others,,,,,OK,No website in master,Web-search for official website and public contacts
643d0f55e4b06425b785ce3f,MOMO G FOODS PRIVATE LIMITED,DIPP130609,RECOGNISED,U56102MH2023PTC399257,Prototype,Nagpur,Maharashtra,Food & Beverages,Food Technology/Food Delivery,,,,,OK,No website in master,Web-search for official website and public contacts
64365c7be4b00b51232c9b2d,AMRUT-LIFE INDIA PRIVATE LIMITED,DIPP130049,RECOGNISED,U52206MH2022PTC392764,Scaling,Nagpur,Maharashtra,Food & Beverages,Food Technology/Food Delivery,,,,,OK,No website in master,Web-search for official website and public contacts
6433bc19e4b0fa1bc7c80fd2,SAVVY LIFESCIENCES PRIVATE LIMITED,DIPP129048,RECOGNISED,U51909MH2023PTC397281,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Pharmaceutical,,,,,OK,No website in master,Web-search for official website and public contacts
64316524e4b0e8a42abf30ef,ILLUSTECH INFOWAY PRIVATE LIMITED,DIPP132527,RECOGNISED,U72900MH2019PTC333323,Prototype,Nagpur,Maharashtra,Marketing,Digital Marketing (SEO Automation),,,,,OK,No website in master,Web-search for official website and public contacts
642fba0ee4b03b527129983f,HUMMER SOLUTIONS PRIVATE LIMITED,DIPP129632,RECOGNISED,U78300MH2023PTC398191,Prototype,Nagpur,Maharashtra,Human Resources,Recruitment Jobs,,,,,OK,No website in master,Web-search for official website and public contacts
64280593e4b070b7ef2ddfba,GRATIANA DIGITAL PRIVATE LIMITED,DIPP129730,RECOGNISED,U92490MH2022PTC394834,EarlyTraction,Nagpur,Maharashtra,Media & Entertainment,Digital Media,,,,,OK,No website in master,Web-search for official website and public contacts
6426a38ce4b070b7ef2d8a5e,MOTOFIX GARAGE SERVICES PRIVATE LIMITED,DIPP139331,RECOGNISED,U34300MH2023PTC397439,Prototype,Nagpur,Maharashtra,Automotive,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64268e50e4b070b7ef2d800e,EATNU NUTRIGRAINS PRIVATE LIMITED,DIPP139596,RECOGNISED,U10797MH2023PTC399324,Prototype,Nagpur,Maharashtra,Food & Beverages,Food Processing,,,,,OK,No website in master,Web-search for official website and public contacts
6424155ae4b070b7ef2c9d40,SHANMUKH BUSINESS VENTURES PRIVATE LIMITED,DIPP127910,RECOGNISED,U92490MH2021PTC369481,Prototype,Nagpur,Maharashtra,Retail,Retail Technology,,,,,OK,No website in master,Web-search for official website and public contacts
6424015be4b070b7ef2c9558,SRISTA BIOTECH PRIVATE LIMITED,DIPP127929,RECOGNISED,U24304PN2022PTC215929,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Pharmaceutical,,,,,OK,No website in master,Web-search for official website and public contacts
6423c2c0e4b070b7ef2c7b95,KANSHI INDUSTRIES (FUEL ETHANOL) PRIVATELIMITED,DIPP128503,RECOGNISED,U23200MH2022PTC390991,Validation,Nagpur,Maharashtra,Renewable Energy,Renewable Energy Solutions,,,,,OK,No website in master,Web-search for official website and public contacts
64227763e4b070b7ef2c3b10,BOOTUPSPACE SOLUTIONS PRIVATE LIMITED,DIPP128252,RECOGNISED,U74999MH2022PTC385476,Prototype,Nagpur,Maharashtra,Transportation & Storage,Freight & Logistics Services,,,,,OK,No website in master,Web-search for official website and public contacts
641e9baae4b070b7ef2b5fb8,WELDTON ELECTRODES PRIVATE LIMITED,DIPP127600,RECOGNISED,U29308MH2023PTC396590,Prototype,Nagpur,Maharashtra,Technology Hardware,Manufacturing,,,,,OK,No website in master,Web-search for official website and public contacts
641a9a95e4b070b7ef2a3ffb,ACOTT INDUSTRIES PRIVATE LIMITED,DIPP127106,RECOGNISED,U17259MH2019PTC323036,Scaling,Nagpur,Maharashtra,Agriculture,Others,,,,,OK,No website in master,Web-search for official website and public contacts
641977cee4b070b7ef2a168a,JABS GLOBAL SOLUTION PRIVATE LIMITED,DIPP127740,RECOGNISED,U45309MH2021PTC363398,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,,,,,OK,No website in master,Web-search for official website and public contacts
641858e9e4b070b7ef29e533,Sanav Holidays & Resorts LLP,DIPP126945,RECOGNISED,ABZ-7820,Validation,Nagpur,Maharashtra,Travel & Tourism,Hospitality,,,,,OK,No website in master,Web-search for official website and public contacts
6417fd4ee4b070b7ef29c0d9,UNICORR ENGINEERING SERVICES PRIVATE LIMITED,DIPP126979,RECOGNISED,U93090MH2019PTC324475,Prototype,Nagpur,Maharashtra,Non- Renewable Energy,Oil & Gas Transportation Services,,,,,OK,No website in master,Web-search for official website and public contacts
64156627e4b070b7ef29436e,SANTALUM AROMATIX PRIVATE LIMITED,DIPP127056,RECOGNISED,U01409MH2023PTC397697,Validation,Nagpur,Maharashtra,Agriculture,Others,,,,,OK,No website in master,Web-search for official website and public contacts
64155adee4b070b7ef293e24,AMNIE INDIA POWER PRIVATE LIMITED,DIPP127312,RECOGNISED,U35107MH2023PTC398643,EarlyTraction,Nagpur,Maharashtra,Renewable Energy,Renewable Solar Energy,,,,,OK,No website in master,Web-search for official website and public contacts
6415454fe4b070b7ef293403,KIRAN MOLECULAR AND PATHOLOGY LABORATORY,DIPP126707,RECOGNISED,NG000007557,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,,,,,OK,No website in master,Web-search for official website and public contacts
6411b444e4b070b7ef280be1,SIXTEEN BUILDCON PRIVATE LIMITED,DIPP126256,RECOGNISED,U45200MH2021PTC372645,Validation,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK,No website in master,Web-search for official website and public contacts
640edf0be4b05275a6b4e132,DITI AUTOMATION PRIVATE LIMITED,DIPP125951,RECOGNISED,U72900MH2022PTC393204,Validation,Nagpur,Maharashtra,Telecommunication & Networking,Integrated communication services,,,,,OK,No website in master,Web-search for official website and public contacts
64098d89e4b05275a6b33dec,BANSIWALE AGRICULTURE PRIVATE LIMITED,DIPP126497,RECOGNISED,U28212MH2023PTC398333,Validation,Nagpur,Maharashtra,Agriculture,Food Processing,,,,,OK,No website in master,Web-search for official website and public contacts
640961f3e4b05275a6b32e1f,RRJ CHARITABLE FOUNDATION,DIPP125584,RECOGNISED,U85300MH2022NPL381638,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,,,,,OK,No website in master,Web-search for official website and public contacts
63fdd3a1e4b07770d05c6e8f,AGRISEVA AGRO VENTURES PRIVATE LIMITED,DIPP124965,RECOGNISED,U01100MH2022PTC390394,Validation,Nagpur,Maharashtra,Agriculture,Agri-Tech,,,,,OK,No website in master,Web-search for official website and public contacts
63fdbc0fe4b07770d05c64f1,SVAGAM HOSPITALITY PRIVATE LIMITED,DIPP125351,RECOGNISED,U55209MH2019PTC328341,Prototype,Nagpur,Maharashtra,Travel & Tourism,Hospitality,,,,,OK,No website in master,Web-search for official website and public contacts
63fb5484e4b0752eee0167d7,V.K. SERVICES INDIA PRIVATE LIMITED,DIPP125509,RECOGNISED,U46102MH2023PTC398292,Prototype,Nagpur,Maharashtra,Renewable Energy,Renewable Energy Solutions,,,,,OK,No website in master,Web-search for official website and public contacts
63f99272e4b0752eee00a495,ASIVIR AGRO INDUSTRY PRIVATE LIMITED,DIPP124778,RECOGNISED,U01403MH2015PTC267606,Scaling,Nagpur,Maharashtra,Agriculture,Others,,,,,OK,No website in master,Web-search for official website and public contacts
63f4d552e4b0752eedff993f,3N SUPERMART PRIVATE LIMITED,DIPP123868,RECOGNISED,U15400MH2022PTC380465,Prototype,Nagpur,Maharashtra,Retail,Others,,,,,OK,No website in master,Web-search for official website and public contacts
63f2fabbe4b0e6f581beeb96,Chimborazo VENTURES LLP,DIPP124276,RECOGNISED,ABB-0023,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Others,,,,,OK,No website in master,Web-search for official website and public contacts
63edced2e4b0e6f581be4903,6 G Governance (India) Private Limited,DIPP123604,RECOGNISED,U45309MH2022PTC379210,Validation,Nagpur,Maharashtra,Human Resources,Recruitment Jobs,,,,,OK,No website in master,Web-search for official website and public contacts
63eb1c0fe4b082303da8c4f2,MIBUSY TECHNOLOGY LLP,DIPP123334,RECOGNISED,ABZ-7771,Prototype,Nagpur,Maharashtra,IT Services,Product Development,,,,,OK,No website in master,Web-search for official website and public contacts
63de0bebe4b082303da6bf7b,Arthakaran Consulting Private Limited,DIPP123624,RECOGNISED,U74999MH2023PTC397312,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,,,,,OK,No website in master,Web-search for official website and public contacts
63d8c384e4b0d237b2578426,VANRAAG HEALTHCARE PRIVATE LIMITED,DIPP136357,RECOGNISED,U24100MH2022PTC376464,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,,,,,OK,No website in master,Web-search for official website and public contacts
63d662d0e4b0d237b25727f6,RKPV SUPER STRUCTURES PRIVATE LIMITED,DIPP121315,RECOGNISED,U45309MH2022PTC378763,Prototype,Nagpur,Maharashtra,IT Services,IT Consulting,,,,,OK,No website in master,Web-search for official website and public contacts
63d12db2e4b03b5f8b45e664,ARHANT MICRO-MECH ENGINEERING PRIVATE LIMITED,DIPP121047,RECOGNISED,U29100MH2020PTC345986,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Supplies,,,,,OK,No website in master,Web-search for official website and public contacts
63c7a346e4b0a39b8f009ff4,RU INNOVATIONS PRIVATE LIMITED,DIPP125061,RECOGNISED,U74999MH2019PTC330825,Validation,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,,,,,OK,No website in master,Web-search for official website and public contacts
63be8cfce4b08bd10c71fbc5,Asia Naturos Private Limited,DIPP119894,RECOGNISED,U15400MH2022PTC383803,Validation,Nagpur,Maharashtra,Agriculture,Others,,,,,OK,No website in master,Web-search for official website and public contacts
63bd3b59e4b08bd10c71b917,Ayuaahar Health Care Private Limited,DIPP119512,RECOGNISED,U24290MH2022PTC385103,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Pharmaceutical,,,,,OK,No website in master,Web-search for official website and public contacts
63b52d19e4b0efec669f80a4,Absp Biz & Wiz Private Limited,DIPP118996,RECOGNISED,U93010MH2021PTC367332,Scaling,Nagpur,Maharashtra,Human Resources,Recruitment Jobs,,,,,OK,No website in master,Web-search for official website and public contacts
63affb24e4b0efec669e19c0,Micro In It Solution & Advance Technologies Private Limited,DIPP121138,RECOGNISED,U72900MH2015PTC265452,Prototype,Nagpur,Maharashtra,Green Technology,Clean Tech,,,,,OK,No website in master,Web-search for official website and public contacts
63a3ec34e4b0fcfedea4fad4,Unr Engineering Technologies Private Limited,DIPP118112,RECOGNISED,U45400MH2022PTC395122,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK,No website in master,Web-search for official website and public contacts
63a015f2e4b0e7b413b0f416,Tnv Cargo Management Services Private Limited,DIPP119056,RECOGNISED,U60221MH2022PTC384757,Prototype,Nagpur,Maharashtra,Transportation & Storage,Freight & Logistics Services,,,,,OK,No website in master,Web-search for official website and public contacts
639da815e4b0e7b413b05ae9,BS 2 SOLUTIONS PRIVATE LIMITED,DIPP136351,RECOGNISED,U74999MH2021PTC353462,Prototype,Nagpur,Maharashtra,Advertising,AdTech,,,,,OK,No website in master,Web-search for official website and public contacts
639b0967e4b018c322adc93e,Wena Bio Science Private Limited,DIPP117205,RECOGNISED,U01100MH2021PTC366944,Validation,Nagpur,Maharashtra,Agriculture,Others,,,,,OK,No website in master,Web-search for official website and public contacts
6398c444e4b018c322ad19dc,VIRK SURLAKH VENTURES LLP,DIPP119732,RECOGNISED,ABZ-6293,Prototype,Nagpur,Maharashtra,Others,Others,,,,,OK,No website in master,Web-search for official website and public contacts
6396d1bee4b018c322ac98ec,Accurate Mega Structures Private Limited,DIPP116967,RECOGNISED,U74999MH2022PTC379917,Prototype,Nagpur,Maharashtra,Construction,New-age Construction Technologies,,,,,OK,No website in master,Web-search for official website and public contacts
639426dbe4b018c322abc57f,Optimum Multiservices Private Limited,DIPP116813,RECOGNISED,U74999MH2021PTC367491,Validation,Nagpur,Maharashtra,Human Resources,Others,,,,,OK,No website in master,Web-search for official website and public contacts
638ae559e4b0823353406c50,Winvestors Consultants Private Limited,DIPP116503,RECOGNISED,U74999MH2021PTC367938,Validation,Nagpur,Maharashtra,Finance Technology,Advisory,,,,,OK,No website in master,Web-search for official website and public contacts
6388c4f7e4b0ef90a8911a6c,Aicd Infraventure Private Limited,DIPP116860,RECOGNISED,U45201MH2018PTC317665,Validation,Nagpur,Maharashtra,Real Estate,Others,,,,,OK,No website in master,Web-search for official website and public contacts
6388a8e7e4b0ef90a8910af1,PERRIDOTTVENTURES PRIVATE LIMITED,DIPP149871,RECOGNISED,U20299MH2022PTC394378,Prototype,Nagpur,Maharashtra,Green Technology,Waste Management,,,,,OK,No website in master,Web-search for official website and public contacts
6388255fe4b0ef90a890a834,Zing Softwares Private Limited,DIPP115922,RECOGNISED,U72900MH2021PTC361721,Validation,Nagpur,Maharashtra,IT Services,Product Development,,,,,OK,No website in master,Web-search for official website and public contacts
6385cb2be4b0f9d1767cc8a4,121 Media And Music Private Limited,DIPP115600,RECOGNISED,U92490MH2022PTC391923,Validation,Nagpur,Maharashtra,Media & Entertainment,Entertainment,,,,,OK,No website in master,Web-search for official website and public contacts
637e656ce4b08c473d368c40,GAUHARSH VENTURES LLP,DIPP116247,RECOGNISED,ABB-0198,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK,No website in master,Web-search for official website and public contacts
637b38a6e4b027ddb8e69a4c,Vaidhai Engineering (Opc) Private Limited,DIPP116044,RECOGNISED,U45309PN2022OPC216136,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK,No website in master,Web-search for official website and public contacts
637b0846e4b027ddb8e68119,Nayra Farmer Producer Company Limited,DIPP115213,RECOGNISED,U01100MH2022PTC374446,Prototype,Nagpur,Maharashtra,Renewable Energy,Renewable Energy Solutions,,,,,OK,No website in master,Web-search for official website and public contacts
6375b9f5e4b07b9d66d9f22c,Mauli Agro Chemical Private Limited,DIPP117402,RECOGNISED,U24299MH2022PTC391134,Prototype,Nagpur,Maharashtra,Chemicals,Agricultural Chemicals,,,,,OK,No website in master,Web-search for official website and public contacts
63725786e4b0fed7e1005125,Shrisons Revival Private Limited,DIPP115163,RECOGNISED,U93090MH2017PTC293563,EarlyTraction,Nagpur,Maharashtra,Others,Others,,,,,OK,No website in master,Web-search for official website and public contacts
6371d5dfe4b0a5c9c6d9f41b,AVISA MOBILITY PRIVATE LIMITED,DIPP140149,RECOGNISED,U72900MH2022PTC392120,Validation,Nagpur,Maharashtra,Transportation & Storage,Passenger Transportation Services,,,,,OK,No website in master,Web-search for official website and public contacts
635f78c4e4b0b1286bbea430,Kshanan Ayurveda (Opc) Private Limited,DIPP113389,RECOGNISED,U51909MH2022OPC391564,Prototype,Nagpur,Maharashtra,House-Hold Services,Personal Care,,,,,OK,No website in master,Web-search for official website and public contacts
635bb115e4b0d54a1df34b93,Team 11 Agro Industries Private Limited,DIPP118147,RECOGNISED,U01111MH2020PTC344913,Prototype,Nagpur,Maharashtra,Agriculture,Organic Agriculture,,,,,OK,No website in master,Web-search for official website and public contacts
6353a564e4b0d54a1df15cc5,Be Rich Multitrade Solutions India Private Limited,DIPP112850,RECOGNISED,U52100MH2022PTC379867,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,,,,,OK,No website in master,Web-search for official website and public contacts
63538937e4b0d54a1df1543f,Wheezine Technologies Private Limited,DIPP119618,RECOGNISED,U72900MH2022PTC392008,Prototype,Nagpur,Maharashtra,AI,Machine Learning,,,,,OK,No website in master,Web-search for official website and public contacts
635379ede4b0d54a1df14f07,Curlys Music Academy (Opc) Private Limited,DIPP112860,RECOGNISED,U80902MH2022OPC391054,Prototype,Nagpur,Maharashtra,Education,Skill Development,,,,,OK,No website in master,Web-search for official website and public contacts
634fa9c5e4b0d54a1defdf69,Razor Fence Private Limited,DIPP112568,RECOGNISED,U28999MH2022PTC389920,Prototype,Nagpur,Maharashtra,Others,Others,,,,,OK,No website in master,Web-search for official website and public contacts
634d0248e4b0d54a1def3936,Vedyug E Learning Private Limited,DIPP115908,RECOGNISED,U80902MH2022PTC385179,Prototype,Nagpur,Maharashtra,Education,Coaching,,,,,OK,No website in master,Web-search for official website and public contacts
634433eae4b008faa7cf2d9e,SHREE CARGO AND COURIER SERVICES LLP,DIPP124473,RECOGNISED,ABB-6897,Prototype,Nagpur,Maharashtra,Logistics,Others,,,,,OK,No website in master,Web-search for official website and public contacts
63441a55e4b008faa7cf2575,Mahajanex Logihub Private Limited,DIPP112755,RECOGNISED,U60220MH2020PTC349171,Validation,Nagpur,Maharashtra,Logistics,Others,,,,,OK,No website in master,Web-search for official website and public contacts
6342f75ee4b0124577748c28,Ossr Infotech Private Limited,DIPP111943,RECOGNISED,U72900MH2022PTC387329,Validation,Nagpur,Maharashtra,IT Services,Others,,,,,OK,No website in master,Web-search for official website and public contacts
633e4ff1e4b0feee6e0c2e43,Rikkeys Agrotech India Private Limited,DIPP111529,RECOGNISED,U01111MH2022PTC390736,Validation,Nagpur,Maharashtra,Agriculture,Agri-Tech,,,,,OK,No website in master,Web-search for official website and public contacts
633beb05e4b08b5405479fdc,PLANTITUDE ESSENTIALS PRIVATE LIMITED,DIPP133726,RECOGNISED,U17299MH2022PTC389806,Validation,Nagpur,Maharashtra,Agriculture,Agri-Tech,,,,,OK,No website in master,Web-search for official website and public contacts
63343f3ce4b05abb3a13003b,Nagpur System India Private Limited,DIPP112334,RECOGNISED,U51909MH2021PTC368204,Validation,Nagpur,Maharashtra,Computer Vision,Others,,,,,OK,No website in master,Web-search for official website and public contacts
632eb543e4b04d457fb173d3,Vena Crop Protection Technologies Private Limited,DIPP113449,RECOGNISED,U01100MH2022PTC375837,Prototype,Nagpur,Maharashtra,Agriculture,Agri-Tech,,,,,OK,No website in master,Web-search for official website and public contacts
632c96ece4b0eac4b972f411,Aabhir Wasnik Builders Private Limited,DIPP110383,RECOGNISED,U45309MH2022PTC382861,Validation,Nagpur,Maharashtra,Construction,Homebuilding,,,,,OK,No website in master,Web-search for official website and public contacts
632c3166e4b0dd073da576b6,Incredible Agroneers Private Limited,DIPP110399,RECOGNISED,U01409MH2022PTC389071,Prototype,Nagpur,Maharashtra,Agriculture,Agri-Tech,,,,,OK,No website in master,Web-search for official website and public contacts
632c181be4b0dd073da56b92,Pristine Sustainable Solutions Private Limited,DIPP114363,RECOGNISED,U41000MH2022PTC389981,EarlyTraction,Nagpur,Maharashtra,Green Technology,Clean Tech,,,,,OK,No website in master,Web-search for official website and public contacts
632ad5efe4b045893f46b20e,D-SQUARED CONSILIUM PRIVATE LIMITED,DIPP110622,RECOGNISED,U74999MH2022PTC386052,Validation,Nagpur,Maharashtra,Human Resources,Skills Assessment,,,,,OK,No website in master,Web-search for official website and public contacts
6327fb06e4b0d88c5e43c4e2,Shrikant Nanomaterials Research Private Limited,DIPP118933,RECOGNISED,U73100MH2022PTC395869,Prototype,Nagpur,Maharashtra,Nanotechnology,Others,,,,,OK,No website in master,Web-search for official website and public contacts
631c19d5e4b0f754dac9a55d,AAYUDEEP INDUSTRIES LLP,DIPP109839,RECOGNISED,AAX-9279,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Healthcare Services,,,,,OK,No website in master,Web-search for official website and public contacts
6311c476e4b02cd717044df4,AAROGYAM THE WELLNESS STORE PRIVATE LIMITED,DIPP109421,RECOGNISED,U51909MH2021PTC353463,Validation,Nagpur,Maharashtra,Healthcare & Lifesciences,Health & Wellness,,,,,OK,No website in master,Web-search for official website and public contacts
6311ab22e4b02cd71704438d,SHREE HR ASSOCIATES PRIVATE LIMITED,DIPP108983,RECOGNISED,U74910MH2020PTC341250,Validation,Nagpur,Maharashtra,Human Resources,Others,,,,,OK,No website in master,Web-search for official website and public contacts
630ddfdae4b02cd7170301ae,KANZEN DEFENCE AND INNOVATION PRIVATE LIMITED,DIPP134251,RECOGNISED,U31900MH2022PTC377309,Prototype,Nagpur,Maharashtra,Aeronautics Aerospace & Defence,Defence Equipment,,,,,OK,No website in master,Web-search for official website and public contacts
6308d9c5e4b080c62a87485c,BHOOMIDA PRIVATE LIMITED,DIPP109263,RECOGNISED,U72900MH2021PTC372154,Prototype,Nagpur,Maharashtra,Retail,Retail Technology,,,,,OK,No website in master,Web-search for official website and public contacts
63087fb0e4b080c62a872731,Groupon Oil Industries Private Limited,DIPP112696,RECOGNISED,U37100MH2022PTC389251,Prototype,Nagpur,Maharashtra,Waste Management,Others,,,,,OK,No website in master,Web-search for official website and public contacts
63061b9ee4b080c62a867192,Corplings Services Private Limited,DIPP112007,RECOGNISED,U74999MH2022PTC388860,Prototype,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,,,,,OK,No website in master,Web-search for official website and public contacts
6304b171e4b080c62a85c95a,ROTIKART PRIVATE LIMITED,DIPP108855,RECOGNISED,U55101MH2021PTC372632,Prototype,Nagpur,Maharashtra,Events,Event Management,,,,,OK,No website in master,Web-search for official website and public contacts
63048c83e4b080c62a85acd0,DIODE INFRA PRIVATE LIMITED,DIPP108418,RECOGNISED,U64203MH2020PTC343913,Prototype,Nagpur,Maharashtra,Telecommunication & Networking,Network Technology Solutions,,,,,OK,No website in master,Web-search for official website and public contacts
63036e7ce4b080c62a854cbf,SAVITAR ADVERTISEMENTS PRIVATE LIMITED,DIPP108972,RECOGNISED,U74999MH2021PTC356574,Prototype,Nagpur,Maharashtra,Advertising,Online Classified,,,,,OK,No website in master,Web-search for official website and public contacts
62ff79d7e4b0da9c23ed83ad,Cerebellum Life Sciences Private Limited,DIPP109306,RECOGNISED,U24230MH2021PTC364535,Prototype,Nagpur,Maharashtra,Healthcare & Lifesciences,Pharmaceutical,,,,,OK,No website in master,Web-search for official website and public contacts
62fe1a96e4b0da9c23ecf94f,NUTRIMADE DEVELOPERS PRIVATE LIMITED,DIPP108151,RECOGNISED,U01100MH2021PTC353413,Validation,Nagpur,Maharashtra,Food & Beverages,Others,,,,,OK,No website in master,Web-search for official website and public contacts
62fb742be4b0f8dc70b2f8c8,PADMSHALI REALTY SERVICES LLP,DIPP109584,RECOGNISED,ABB-6441,Prototype,Nagpur,Maharashtra,Construction,Construction & Engineering,,,,,OK,No website in master,Web-search for official website and public contacts
62f8b864e4b02524d81cc680,Raminco Plastechnic Private Limited,DIPP110860,RECOGNISED,U74999MH2016PTC284260,EarlyTraction,Nagpur,Maharashtra,Food & Beverages,Others,,,,,OK,No website in master,Web-search for official website and public contacts
62f77555e4b02524d81c5762,ARSEM ENTERPRISE INDIA PRIVATE LIMITED,DIPP107654,RECOGNISED,U74999MH2021PTC356167,Validation,Nagpur,Maharashtra,Waste Management,Others,,,,,OK,No website in master,Web-search for official website and public contacts
62f53411e4b02524d81ba4c9,EDUFARM AGROTECH PRIVATE LIMITED,DIPP107730,RECOGNISED,U80302MH2021PTC369650,Prototype,Nagpur,Maharashtra,Agriculture,Agri-Tech,,,,,OK,No website in master,Web-search for official website and public contacts
62f0f1e7e4b02524d81a7357,Hinac Logistics And Ventures Private Limited,DIPP107867,RECOGNISED,U60221MH2021PTC369384,Validation,Nagpur,Maharashtra,Transportation & Storage,Freight & Logistics Services,,,,,OK,No website in master,Web-search for official website and public contacts
62ed0063e4b02524d8193858,Foto Chem Tech Private Limited,DIPP107908,RECOGNISED,U24290MH2021PTC373860,Prototype,Nagpur,Maharashtra,Renewable Energy,Others,,,,,OK,No website in master,Web-search for official website and public contacts
62ecf0fee4b02524d8192ff0,Agrihealth Care Private Limited,DIPP106895,RECOGNISED,U24230MH2022PTC381261,Prototype,Nagpur,Maharashtra,Chemicals,Agricultural Chemicals,,,,,OK,No website in master,Web-search for official website and public contacts
62e781f0e4b02524d8175ca1,HRIG AQUA PRIVATE LIMITED,DIPP106179,RECOGNISED,U15543MH2021PTC370142,Prototype,Nagpur,Maharashtra,Technology Hardware,Manufacturing,,,,,OK,No website in master,Web-search for official website and public contacts
62e76927e4b02524d8174040,Circlay Enterprises (Opc) Private Limited,DIPP107218,RECOGNISED,U26920PN2020OPC193704,EarlyTraction,Nagpur,Maharashtra,Green Technology,Waste Management,,,,,OK,No website in master,Web-search for official website and public contacts
62e7600ee4b02524d81736e4,TANSAI GREEN PRIVATE LIMITED,DIPP107152,RECOGNISED,U25209PN2022PTC209753,Validation,Nagpur,Maharashtra,Waste Management,Others,,,,,OK,No website in master,Web-search for official website and public contacts
62e38d07e4b02524d815f4aa,Aspoly Products Private Limited,DIPP106891,RECOGNISED,U25209MH2022PTC383032,Validation,Nagpur,Maharashtra,Professional & Commercial Services,Business Support Services,,,,,OK,No website in master,Web-search for official website and public contacts
62e28b05e4b02524d815b3d0,Aarush Goc Private Limited,DIPP108319,RECOGNISED,U72900MH2020PTC336604,EarlyTraction,Nagpur,Maharashtra,IT Services,BPO,,,,,OK,No website in master,Web-search for official website and public contacts
